sex,age,nuts,year,population,is_provisional
F,Y10-14,EL643,2021,433.0,False
F,Y10-14,EL644,2021,4306.0,False
F,Y10-14,EL645,2021,900.0,False
F,Y10-14,EL651,2021,4388.0,False
F,Y10-14,EL652,2021,3947.0,False
F,Y10-14,EL653,2021,6101.0,False
F,Y10-14,ES111,2021,24007.0,False
F,Y10-14,ES112,2021,5736.0,False
F,Y10-14,ES113,2021,5487.0,False
F,Y10-14,ES114,2021,21487.0,False
F,Y10-14,ES120,2021,20472.0,False
F,Y10-14,ES130,2021,13977.0,False
F,Y10-14,ES211,2021,8374.0,False
F,Y10-14,ES212,2021,18529.0,False
F,Y10-14,ES213,2021,27105.0,False
F,Y10-14,ES220,2021,17871.0,False
F,Y10-14,ES230,2021,7950.0,False
F,Y10-14,ES241,2021,5285.0,False
F,Y10-14,ES242,2021,3049.0,False
F,Y10-14,ES243,2021,24630.0,False
F,Y10-14,ES300,2021,177498.0,False
F,Y10-14,ES411,2021,3462.0,False
F,Y10-14,ES412,2021,7962.0,False
F,Y10-14,ES413,2021,8809.0,False
F,Y10-14,ES414,2021,3099.0,False
F,Y10-14,ES415,2021,6837.0,False
F,Y10-14,ES416,2021,3614.0,False
F,Y10-14,ES417,2021,1964.0,False
F,Y10-14,ES418,2021,12190.0,False
F,Y10-14,ES419,2021,2952.0,False
F,Y10-14,ES421,2021,9991.0,False
F,Y10-14,ES422,2021,12590.0,False
F,Y10-14,ES423,2021,4526.0,False
F,Y10-14,ES424,2021,7758.0,False
F,Y10-14,ES425,2021,20415.0,False
F,Y10-14,ES431,2021,17032.0,False
F,Y10-14,ES432,2021,8802.0,False
F,Y10-14,ES511,2021,150944.0,False
F,Y10-14,ES512,2021,21556.0,False
F,Y10-14,ES513,2021,11367.0,False
F,Y10-14,ES514,2021,23182.0,False
F,Y10-14,ES521,2021,49385.0,False
F,Y10-14,ES522,2021,15292.0,False
F,Y10-14,ES523,2021,69042.0,False
F,Y10-14,ES531,2021,3879.0,False
F,Y10-14,ES532,2021,24227.0,False
F,Y10-14,ES533,2021,2567.0,False
F,Y10-14,ES611,2021,20725.0,False
F,Y10-14,ES612,2021,36887.0,False
F,Y10-14,ES613,2021,20252.0,False
F,Y10-14,ES614,2021,25237.0,False
F,Y10-14,ES615,2021,14721.0,False
F,Y10-14,ES616,2021,15873.0,False
F,Y10-14,ES617,2021,46501.0,False
F,Y10-14,ES618,2021,59021.0,False
F,Y10-14,ES620,2021,44201.0,False
F,Y10-14,ES630,2021,3064.0,False
F,Y10-14,ES640,2021,3055.0,False
F,Y10-14,ES703,2021,246.0,False
F,Y10-14,ES704,2021,3351.0,False
F,Y10-14,ES705,2021,20794.0,False
F,Y10-14,ES706,2021,425.0,False
F,Y10-14,ES707,2021,1824.0,False
F,Y10-14,ES708,2021,4131.0,False
F,Y10-14,ES709,2021,22596.0,False
F,Y10-14,FI193,2021,7733.0,False
F,Y10-14,FI194,2021,5502.0,False
F,Y10-14,FI195,2021,5341.0,False
F,Y10-14,FI196,2021,5678.0,False
F,Y10-14,FI197,2021,14288.0,False
F,Y10-14,FI1B1,2021,47449.0,False
F,Y10-14,FI1C1,2021,12489.0,False
F,Y10-14,FI1C2,2021,4760.0,False
F,Y10-14,FI1C3,2021,5227.0,False
F,Y10-14,FI1C4,2021,4176.0,False
F,Y10-14,FI1C5,2021,3140.0,False
F,Y10-14,FI1D1,2021,3235.0,False
F,Y10-14,FI1D2,2021,6163.0,False
F,Y10-14,FI1D3,2021,3953.0,False
F,Y10-14,FI1D5,2021,2199.0,False
F,Y10-14,FI1D7,2021,4697.0,False
F,Y10-14,FI1D8,2021,1820.0,False
F,Y10-14,FI1D9,2021,14190.0,False
F,Y10-14,FI200,2021,848.0,False
F,Y10-14,FR101,2021,47507.0,True
F,Y10-14,FR102,2021,50667.0,True
F,Y10-14,FR103,2021,49901.0,True
F,Y10-14,FR104,2021,45282.0,True
F,Y10-14,FR105,2021,49568.0,True
F,Y10-14,FR106,2021,59651.0,True
F,Y10-14,FR107,2021,44867.0,True
F,Y10-14,FR108,2021,46142.0,True
F,Y10-14,FRB01,2021,8212.0,True
F,Y10-14,FRB02,2021,14449.0,True
F,Y10-14,FRB03,2021,5730.0,True
F,Y10-14,FRB04,2021,17928.0,True
F,Y10-14,FRB05,2021,9855.0,True
F,Y10-14,FRB06,2021,22446.0,True
F,Y10-14,FRC11,2021,14820.0,True
F,Y10-14,FRC12,2021,5057.0,True
F,Y10-14,FRC13,2021,15735.0,True
F,Y10-14,FRC14,2021,10186.0,True
F,Y10-14,FRC21,2021,17391.0,True
F,Y10-14,FRC22,2021,7751.0,True
F,Y10-14,FRC23,2021,7177.0,True
F,Y10-14,FRC24,2021,4199.0,True
F,Y10-14,FRD11,2021,20821.0,True
F,Y10-14,FRD12,2021,14332.0,True
F,Y10-14,FRD13,2021,8021.0,True
F,Y10-14,FRD21,2021,20355.0,True
F,Y10-14,FRD22,2021,37564.0,True
F,Y10-14,FRE11,2021,85908.0,True
F,Y10-14,FRE12,2021,48681.0,True
F,Y10-14,FRE21,2021,17396.0,True
F,Y10-14,FRE22,2021,28624.0,True
F,Y10-14,FRE23,2021,17119.0,True
F,Y10-14,FRF11,2021,32890.0,True
F,Y10-14,FRF12,2021,23139.0,True
F,Y10-14,FRF21,2021,8167.0,True
F,Y10-14,FRF22,2021,9928.0,True
F,Y10-14,FRF23,2021,17261.0,True
F,Y10-14,FRF24,2021,4700.0,True
F,Y10-14,FRF31,2021,21143.0,True
F,Y10-14,FRF32,2021,5459.0,True
F,Y10-14,FRF33,2021,29922.0,True
F,Y10-14,FRF34,2021,10352.0,True
F,Y10-14,FRG01,2021,47326.0,True
F,Y10-14,FRG02,2021,27091.0,True
F,Y10-14,FRG03,2021,10110.0,True
F,Y10-14,FRG04,2021,17828.0,True
F,Y10-14,FRG05,2021,21742.0,True
F,Y10-14,FRH01,2021,18377.0,True
F,Y10-14,FRH02,2021,26615.0,True
F,Y10-14,FRH03,2021,35358.0,True
F,Y10-14,FRH04,2021,22693.0,True
F,Y10-14,FRI11,2021,10505.0,True
F,Y10-14,FRI12,2021,49297.0,True
F,Y10-14,FRI13,2021,11895.0,True
F,Y10-14,FRI14,2021,9526.0,True
F,Y10-14,FRI15,2021,18802.0,True
F,Y10-14,FRI21,2021,6435.0,True
F,Y10-14,FRI22,2021,2801.0,True
F,Y10-14,FRI23,2021,9939.0,True
F,Y10-14,FRI31,2021,9664.0,True
F,Y10-14,FRI32,2021,17619.0,True
F,Y10-14,FRI33,2021,11715.0,True
F,Y10-14,FRI34,2021,12660.0,True
F,Y10-14,FRJ11,2021,11060.0,True
F,Y10-14,FRJ12,2021,22612.0,True
F,Y10-14,FRJ13,2021,34717.0,True
F,Y10-14,FRJ14,2021,2154.0,True
F,Y10-14,FRJ15,2021,13818.0,True
F,Y10-14,FRJ21,2021,4206.0,True
F,Y10-14,FRJ22,2021,7621.0,True
F,Y10-14,FRJ23,2021,41932.0,True
F,Y10-14,FRJ24,2021,5162.0,True
F,Y10-14,FRJ25,2021,4361.0,True
F,Y10-14,FRJ26,2021,5838.0,True
F,Y10-14,FRJ27,2021,11409.0,True
F,Y10-14,FRJ28,2021,8694.0,True
F,Y10-14,FRK11,2021,8976.0,True
F,Y10-14,FRK12,2021,3724.0,True
F,Y10-14,FRK13,2021,6778.0,True
F,Y10-14,FRK14,2021,19200.0,True
F,Y10-14,FRK21,2021,22550.0,True
F,Y10-14,FRK22,2021,9843.0,True
F,Y10-14,FRK23,2021,16789.0,True
F,Y10-14,FRK24,2021,41703.0,True
F,Y10-14,FRK25,2021,23529.0,True
F,Y10-14,FRK26,2021,58549.0,True
F,Y10-14,FRK27,2021,13399.0,True
F,Y10-14,FRK28,2021,26903.0,True
F,Y10-14,FRL01,2021,4478.0,True
F,Y10-14,FRL02,2021,3936.0,True
F,Y10-14,FRL03,2021,30184.0,True
F,Y10-14,FRL04,2021,60405.0,True
F,Y10-14,FRL05,2021,29403.0,True
F,Y10-14,FRL06,2021,17339.0,True
F,Y10-14,FRM01,2021,4266.0,True
F,Y10-14,FRM02,2021,4763.0,True
F,Y10-14,FRY10,2021,13210.0,True
F,Y10-14,FRY20,2021,10353.0,True
F,Y10-14,FRY30,2021,15006.0,True
F,Y10-14,FRY40,2021,33240.0,True
F,Y10-14,FRY50,2021,19551.0,True
F,Y10-14,HR021,2021,2616.0,False
F,Y10-14,HR022,2021,1760.0,False
F,Y10-14,HR023,2021,1615.0,False
F,Y10-14,HR024,2021,3443.0,False
F,Y10-14,HR025,2021,6468.0,False
F,Y10-14,HR026,2021,3863.0,False
F,Y10-14,HR027,2021,2654.0,False
F,Y10-14,HR028,2021,3463.0,False
F,Y10-14,HR031,2021,5940.0,False
F,Y10-14,HR032,2021,933.0,False
F,Y10-14,HR033,2021,4250.0,False
F,Y10-14,HR034,2021,2222.0,False
F,Y10-14,HR035,2021,11443.0,False
F,Y10-14,HR036,2021,4722.0,False
F,Y10-14,HR037,2021,3045.0,False
F,Y10-14,HR050,2021,19477.0,False
F,Y10-14,HR061,2021,2908.0,False
F,Y10-14,HR062,2021,4078.0,False
F,Y10-14,HR063,2021,2537.0,False
F,Y10-14,HR064,2021,2942.0,False
F,Y10-14,HR065,2021,8105.0,False
F,Y10-14,HU110,2021,37686.0,False
F,Y10-14,HU120,2021,37120.0,False
F,Y10-14,HU211,2021,10363.0,False
F,Y10-14,HU212,2021,7339.0,False
F,Y10-14,HU213,2021,8258.0,False
F,Y10-14,HU221,2021,11818.0,False
F,Y10-14,HU222,2021,5787.0,False
F,Y10-14,HU223,2021,6133.0,False
F,Y10-14,HU231,2021,8511.0,False
F,Y10-14,HU232,2021,7014.0,False
F,Y10-14,HU233,2021,5006.0,False
F,Y10-14,HU311,2021,16787.0,False
F,Y10-14,HU312,2021,7091.0,False
F,Y10-14,HU313,2021,4442.0,False
F,Y10-14,HU321,2021,13105.0,False
F,Y10-14,HU322,2021,8975.0,False
F,Y10-14,HU323,2021,14468.0,False
F,Y10-14,HU331,2021,12392.0,False
F,Y10-14,HU332,2021,7363.0,False
F,Y10-14,HU333,2021,9121.0,False
F,Y10-14,IE041,2021,15108.0,False
F,Y10-14,IE042,2021,16096.0,False
F,Y10-14,IE051,2021,17085.0,False
F,Y10-14,IE052,2021,16320.0,False
F,Y10-14,IE053,2021,25215.0,False
F,Y10-14,IE061,2021,43222.0,False
F,Y10-14,IE062,2021,29386.0,False
F,Y10-14,IE063,2021,11895.0,False
F,Y10-14,IS001,2021,7595.0,False
F,Y10-14,IS002,2021,4216.0,False
F,Y10-14,ITC11,2021,49091.0,False
F,Y10-14,ITC12,2021,3390.0,False
F,Y10-14,ITC13,2021,3438.0,False
F,Y10-14,ITC14,2021,3159.0,False
F,Y10-14,ITC15,2021,8416.0,False
F,Y10-14,ITC16,2021,13461.0,False
F,Y10-14,ITC17,2021,4487.0,False
F,Y10-14,ITC18,2021,8266.0,False
F,Y10-14,ITC20,2021,2901.0,False
F,Y10-14,ITC31,2021,4182.0,False
F,Y10-14,ITC32,2021,5381.0,False
F,Y10-14,ITC33,2021,16879.0,False
F,Y10-14,ITC34,2021,4464.0,False
F,Y10-14,ITC41,2021,20727.0,False
F,Y10-14,ITC42,2021,14089.0,False
F,Y10-14,ITC43,2021,8038.0,False
F,Y10-14,ITC44,2021,3943.0,False
F,Y10-14,ITC46,2021,28414.0,False
F,Y10-14,ITC47,2021,31619.0,False
F,Y10-14,ITC48,2021,11725.0,False
F,Y10-14,ITC49,2021,5461.0,False
F,Y10-14,ITC4A,2021,7902.0,False
F,Y10-14,ITC4B,2021,9434.0,False
F,Y10-14,ITC4C,2021,75445.0,False
F,Y10-14,ITC4D,2021,21284.0,False
F,Y10-14,ITF11,2021,5883.0,False
F,Y10-14,ITF12,2021,6579.0,False
F,Y10-14,ITF13,2021,7230.0,False
F,Y10-14,ITF14,2021,8272.0,False
F,Y10-14,ITF21,2021,1541.0,False
F,Y10-14,ITF22,2021,4257.0,False
F,Y10-14,ITF31,2021,24397.0,False
F,Y10-14,ITF32,2021,5874.0,False
F,Y10-14,ITF33,2021,82037.0,False
F,Y10-14,ITF34,2021,8930.0,False
F,Y10-14,ITF35,2021,24970.0,False
F,Y10-14,ITF43,2021,13259.0,False
F,Y10-14,ITF44,2021,8563.0,False
F,Y10-14,ITF45,2021,17090.0,False
F,Y10-14,ITF46,2021,14762.0,False
F,Y10-14,ITF47,2021,28638.0,False
F,Y10-14,ITF48,2021,9697.0,False
F,Y10-14,ITF51,2021,7312.0,False
F,Y10-14,ITF52,2021,4154.0,False
F,Y10-14,ITF61,2021,14872.0,False
F,Y10-14,ITF62,2021,4230.0,False
F,Y10-14,ITF63,2021,7689.0,False
F,Y10-14,ITF64,2021,3698.0,False
F,Y10-14,ITF65,2021,12666.0,False
F,Y10-14,ITG11,2021,9631.0,False
F,Y10-14,ITG12,2021,30696.0,False
F,Y10-14,ITG13,2021,13419.0,False
F,Y10-14,ITG14,2021,9838.0,False
F,Y10-14,ITG15,2021,6164.0,False
F,Y10-14,ITG16,2021,3578.0,False
F,Y10-14,ITG17,2021,27022.0,False
F,Y10-14,ITG18,2021,7798.0,False
F,Y10-14,ITG19,2021,9082.0,False
F,Y10-14,ITG2D,2021,10103.0,False
F,Y10-14,ITG2E,2021,4166.0,False
F,Y10-14,ITG2F,2021,8763.0,False
F,Y10-14,ITG2G,2021,2790.0,False
F,Y10-14,ITG2H,2021,6526.0,False
F,Y10-14,ITH10,2021,13502.0,False
F,Y10-14,ITH20,2021,13425.0,False
F,Y10-14,ITH31,2021,22339.0,False
F,Y10-14,ITH32,2021,20616.0,False
F,Y10-14,ITH33,2021,4180.0,False
F,Y10-14,ITH34,2021,21801.0,False
F,Y10-14,ITH35,2021,18580.0,False
F,Y10-14,ITH36,2021,21754.0,False
F,Y10-14,ITH37,2021,4532.0,False
F,Y10-14,ITH41,2021,7336.0,False
F,Y10-14,ITH42,2021,11092.0,False
F,Y10-14,ITH43,2021,2911.0,False
F,Y10-14,ITH44,2021,4558.0,False
F,Y10-14,ITH51,2021,6174.0,False
F,Y10-14,ITH52,2021,10168.0,False
F,Y10-14,ITH53,2021,13248.0,False
F,Y10-14,ITH54,2021,16885.0,False
F,Y10-14,ITH55,2021,22096.0,False
F,Y10-14,ITH56,2021,6789.0,False
F,Y10-14,ITH57,2021,8799.0,False
F,Y10-14,ITH58,2021,9041.0,False
F,Y10-14,ITH59,2021,8062.0,False
F,Y10-14,ITI11,2021,3826.0,False
F,Y10-14,ITI12,2021,8313.0,False
F,Y10-14,ITI13,2021,6440.0,False
F,Y10-14,ITI14,2021,21877.0,False
F,Y10-14,ITI15,2021,6526.0,False
F,Y10-14,ITI16,2021,7069.0,False
F,Y10-14,ITI17,2021,9493.0,False
F,Y10-14,ITI18,2021,7306.0,False
F,Y10-14,ITI19,2021,5822.0,False
F,Y10-14,ITI1A,2021,4408.0,False
F,Y10-14,ITI21,2021,14640.0,False
F,Y10-14,ITI22,2021,4636.0,False
F,Y10-14,ITI31,2021,8122.0,False
F,Y10-14,ITI32,2021,10708.0,False
F,Y10-14,ITI33,2021,6841.0,False
F,Y10-14,ITI34,2021,4238.0,False
F,Y10-14,ITI35,2021,3596.0,False
F,Y10-14,ITI41,2021,6724.0,False
F,Y10-14,ITI42,2021,3031.0,False
F,Y10-14,ITI43,2021,100743.0,False
F,Y10-14,ITI44,2021,13459.0,False
F,Y10-14,ITI45,2021,10344.0,False
F,Y10-14,LI000,2021,893.0,False
F,Y10-14,LT011,2021,21365.0,False
F,Y10-14,LT021,2021,2633.0,False
F,Y10-14,LT022,2021,13510.0,False
F,Y10-14,LT023,2021,8112.0,False
F,Y10-14,LT024,2021,3062.0,False
F,Y10-14,LT025,2021,4429.0,False
F,Y10-14,LT026,2021,5831.0,False
F,Y10-14,LT027,2021,1999.0,False
F,Y10-14,LT028,2021,3101.0,False
F,Y10-14,LT029,2021,2380.0,False
F,Y10-14,LU000,2021,16590.0,False
F,Y10-14,LV003,2021,6300.0,False
F,Y10-14,LV005,2021,5986.0,False
F,Y10-14,LV006,2021,15054.0,False
F,Y10-14,LV007,2021,11581.0,False
F,Y10-14,LV008,2021,4496.0,False
F,Y10-14,LV009,2021,6183.0,False
F,Y10-14,ME000,2021,18389.0,False
F,Y10-14,MK001,2021,3917.0,False
F,Y10-14,MK002,2021,4056.0,False
F,Y10-14,MK003,2021,5239.0,False
F,Y10-14,MK004,2021,4733.0,False
F,Y10-14,MK005,2021,5921.0,False
F,Y10-14,MK006,2021,8277.0,False
F,Y10-14,MK007,2021,4759.0,False
F,Y10-14,MK008,2021,18386.0,False
F,Y10-14,MT001,2021,9956.0,False
F,Y10-14,MT002,2021,670.0,False
F,Y10-14,NL111,2021,3575.0,False
F,Y10-14,NL112,2021,1175.0,False
F,Y10-14,NL113,2021,9406.0,False
F,Y10-14,NL124,2021,8928.0,False
F,Y10-14,NL125,2021,4052.0,False
F,Y10-14,NL126,2021,5286.0,False
F,Y10-14,NL131,2021,5266.0,False
F,Y10-14,NL132,2021,4303.0,False
F,Y10-14,NL133,2021,3777.0,False
F,Y10-14,NL211,2021,11350.0,False
F,Y10-14,NL212,2021,4386.0,False
F,Y10-14,NL213,2021,17780.0,False
F,Y10-14,NL221,2021,20120.0,False
F,Y10-14,NL224,2021,7143.0,False
F,Y10-14,NL225,2021,10590.0,False
F,Y10-14,NL226,2021,19006.0,False
F,Y10-14,NL230,2021,13533.0,False
F,Y10-14,NL310,2021,39030.0,False
F,Y10-14,NL321,2021,10306.0,False
F,Y10-14,NL323,2021,5082.0,False
F,Y10-14,NL324,2021,6564.0,False
F,Y10-14,NL325,2021,4587.0,False
F,Y10-14,NL327,2021,7525.0,False
F,Y10-14,NL328,2021,6761.0,False
F,Y10-14,NL329,2021,34214.0,False
F,Y10-14,NL332,2021,24791.0,False
F,Y10-14,NL333,2021,5829.0,False
F,Y10-14,NL337,2021,11443.0,False
F,Y10-14,NL33A,2021,10623.0,False
F,Y10-14,NL33B,2021,9522.0,False
F,Y10-14,NL33C,2021,38649.0,False
F,Y10-14,NL341,2021,2372.0,False
F,Y10-14,NL342,2021,7513.0,False
F,Y10-14,NL411,2021,16473.0,False
F,Y10-14,NL412,2021,12642.0,False
F,Y10-14,NL413,2021,17523.0,False
F,Y10-14,NL414,2021,19592.0,False
F,Y10-14,NL421,2021,7039.0,False
F,Y10-14,NL422,2021,5422.0,False
F,Y10-14,NL423,2021,12354.0,False
F,Y10-14,NO020,2021,9997.0,False
F,Y10-14,NO060,2021,13615.0,False
F,Y10-14,NO071,2021,6728.0,False
F,Y10-14,NO074,2021,6872.0,False
F,Y10-14,NO081,2021,17495.0,False
F,Y10-14,NO082,2021,39432.0,False
F,Y10-14,NO091,2021,12088.0,False
F,Y10-14,NO092,2021,10086.0,False
F,Y10-14,NO0A1,2021,16076.0,False
F,Y10-14,NO0A2,2021,19242.0,False
F,Y10-14,NO0A3,2021,8055.0,False
F,Y10-14,PL213,2021,17185.0,False
F,Y10-14,PL214,2021,21454.0,False
F,Y10-14,PL217,2021,11894.0,False
F,Y10-14,PL218,2021,16331.0,False
F,Y10-14,PL219,2021,9730.0,False
F,Y10-14,PL21A,2021,14322.0,False
F,Y10-14,PL224,2021,12093.0,False
F,Y10-14,PL225,2021,17772.0,False
F,Y10-14,PL227,2021,16550.0,False
F,Y10-14,PL228,2021,10537.0,False
F,Y10-14,PL229,2021,11162.0,False
F,Y10-14,PL22A,2021,17026.0,False
F,Y10-14,PL22B,2021,15553.0,False
F,Y10-14,PL22C,2021,10963.0,False
F,Y10-14,PL411,2021,11565.0,False
F,Y10-14,PL414,2021,17857.0,False
F,Y10-14,PL415,2021,11999.0,False
F,Y10-14,PL416,2021,17874.0,False
F,Y10-14,PL417,2021,16022.0,False
F,Y10-14,PL418,2021,21365.0,False
F,Y10-14,PL424,2021,9038.0,False
F,Y10-14,PL426,2021,8947.0,False
F,Y10-14,PL427,2021,11202.0,False
F,Y10-14,PL428,2021,13958.0,False
F,Y10-14,PL431,2021,10617.0,False
F,Y10-14,PL432,2021,16614.0,False
F,Y10-14,PL514,2021,14299.0,False
F,Y10-14,PL515,2021,13457.0,False
F,Y10-14,PL516,2021,11738.0,False
F,Y10-14,PL517,2021,15110.0,False
F,Y10-14,PL518,2021,17526.0,False
F,Y10-14,PL523,2021,8878.0,False
F,Y10-14,PL524,2021,13229.0,False
F,Y10-14,PL613,2021,19951.0,False
F,Y10-14,PL616,2021,10821.0,False
F,Y10-14,PL617,2021,9646.0,False
F,Y10-14,PL618,2021,5442.0,False
F,Y10-14,PL619,2021,9145.0,False
F,Y10-14,PL621,2021,14235.0,False
F,Y10-14,PL622,2021,15870.0,False
F,Y10-14,PL623,2021,7788.0,False
F,Y10-14,PL633,2021,17266.0,False
F,Y10-14,PL634,2021,19783.0,False
F,Y10-14,PL636,2021,9128.0,False
F,Y10-14,PL637,2021,6946.0,False
F,Y10-14,PL638,2021,12810.0,False
F,Y10-14,PL711,2021,14242.0,False
F,Y10-14,PL712,2021,10250.0,False
F,Y10-14,PL713,2021,15624.0,False
F,Y10-14,PL714,2021,11375.0,False
F,Y10-14,PL715,2021,9033.0,False
F,Y10-14,PL721,2021,18135.0,False
F,Y10-14,PL722,2021,11531.0,False
F,Y10-14,PL811,2021,7850.0,False
F,Y10-14,PL812,2021,15118.0,False
F,Y10-14,PL814,2021,18441.0,False
F,Y10-14,PL815,2021,12270.0,False
F,Y10-14,PL821,2021,12220.0,False
F,Y10-14,PL822,2021,9899.0,False
F,Y10-14,PL823,2021,16931.0,False
F,Y10-14,PL824,2021,15396.0,False
F,Y10-14,PL841,2021,12631.0,False
F,Y10-14,PL842,2021,9392.0,False
F,Y10-14,PL843,2021,6774.0,False
F,Y10-14,PL911,2021,44621.0,False
F,Y10-14,PL912,2021,20429.0,False
F,Y10-14,PL913,2021,20203.0,False
F,Y10-14,PL921,2021,15711.0,False
F,Y10-14,PL922,2021,9044.0,False
F,Y10-14,PL923,2021,8442.0,False
F,Y10-14,PL924,2021,10603.0,False
F,Y10-14,PL925,2021,11502.0,False
F,Y10-14,PL926,2021,7191.0,False
F,Y10-14,PT111,2021,4616.0,False
F,Y10-14,PT112,2021,9712.0,False
F,Y10-14,PT119,2021,9246.0,False
F,Y10-14,PT11A,2021,40264.0,False
F,Y10-14,PT11B,2021,1415.0,False
F,Y10-14,PT11C,2021,10231.0,False
F,Y10-14,PT11D,2021,3801.0,False
F,Y10-14,PT11E,2021,1862.0,False
F,Y10-14,PT150,2021,11643.0,False
F,Y10-14,PT16B,2021,8665.0,False
F,Y10-14,PT16D,2021,8188.0,False
F,Y10-14,PT16E,2021,8971.0,False
F,Y10-14,PT16F,2021,6483.0,False
F,Y10-14,PT16G,2021,5217.0,False
F,Y10-14,PT16H,2021,1470.0,False
F,Y10-14,PT16I,2021,4856.0,False
F,Y10-14,PT16J,2021,3855.0,False
F,Y10-14,PT170,2021,77612.0,False
F,Y10-14,PT181,2021,2001.0,False
F,Y10-14,PT184,2021,2590.0,False
F,Y10-14,PT185,2021,5637.0,False
F,Y10-14,PT186,2021,2006.0,False
F,Y10-14,PT187,2021,3162.0,False
F,Y10-14,PT200,2021,6701.0,False
F,Y10-14,PT300,2021,6192.0,False
F,Y10-14,RO111,2021,15427.0,False
F,Y10-14,RO112,2021,8288.0,False
F,Y10-14,RO113,2021,16459.0,False
F,Y10-14,RO114,2021,12456.0,False
F,Y10-14,RO115,2021,9864.0,False
F,Y10-14,RO116,2021,5817.0,False
F,Y10-14,RO121,2021,8121.0,False
F,Y10-14,RO122,2021,15112.0,False
F,Y10-14,RO123,2021,5851.0,False
F,Y10-14,RO124,2021,8766.0,False
F,Y10-14,RO125,2021,14734.0,False
F,Y10-14,RO126,2021,11192.0,False
F,Y10-14,RO211,2021,17187.0,False
F,Y10-14,RO212,2021,11170.0,False
F,Y10-14,RO213,2021,23904.0,False
F,Y10-14,RO214,2021,12198.0,False
F,Y10-14,RO215,2021,18597.0,False
F,Y10-14,RO216,2021,11778.0,False
F,Y10-14,RO221,2021,7068.0,False
F,Y10-14,RO222,2021,10791.0,False
F,Y10-14,RO223,2021,18717.0,False
F,Y10-14,RO224,2021,13269.0,False
F,Y10-14,RO225,2021,5346.0,False
F,Y10-14,RO226,2021,9062.0,False
F,Y10-14,RO311,2021,13883.0,False
F,Y10-14,RO312,2021,8255.0,False
F,Y10-14,RO313,2021,12974.0,False
F,Y10-14,RO314,2021,6952.0,False
F,Y10-14,RO315,2021,7876.0,False
F,Y10-14,RO316,2021,18314.0,False
F,Y10-14,RO317,2021,7795.0,False
F,Y10-14,RO321,2021,41612.0,False
F,Y10-14,RO322,2021,15175.0,False
F,Y10-14,RO411,2021,14831.0,False
F,Y10-14,RO412,2021,7618.0,False
F,Y10-14,RO413,2021,5886.0,False
F,Y10-14,RO414,2021,9168.0,False
F,Y10-14,RO415,2021,8272.0,False
F,Y10-14,RO421,2021,10646.0,False
F,Y10-14,RO422,2021,6638.0,False
F,Y10-14,RO423,2021,8947.0,False
F,Y10-14,RO424,2021,16991.0,False
F,Y10-14,RS110,2021,39593.0,False
F,Y10-14,RS121,2021,3775.0,False
F,Y10-14,RS122,2021,6645.0,False
F,Y10-14,RS123,2021,15342.0,False
F,Y10-14,RS124,2021,3128.0,False
F,Y10-14,RS125,2021,4176.0,False
F,Y10-14,RS126,2021,4014.0,False
F,Y10-14,RS127,2021,6848.0,False
F,Y10-14,RS211,2021,6261.0,False
F,Y10-14,RS212,2021,3612.0,False
F,Y10-14,RS213,2021,6390.0,False
F,Y10-14,RS214,2021,4448.0,False
F,Y10-14,RS215,2021,4337.0,False
F,Y10-14,RS216,2021,4825.0,False
F,Y10-14,RS217,2021,9374.0,False
F,Y10-14,RS218,2021,6347.0,False
F,Y10-14,RS221,2021,2254.0,False
F,Y10-14,RS222,2021,3579.0,False
F,Y10-14,RS223,2021,2028.0,False
F,Y10-14,RS224,2021,4531.0,False
F,Y10-14,RS225,2021,7951.0,False
F,Y10-14,RS226,2021,1614.0,False
F,Y10-14,RS227,2021,4351.0,False
F,Y10-14,RS228,2021,4733.0,False
F,Y10-14,RS229,2021,1867.0,False
F,Y10-14,SE110,2021,71581.0,False
F,Y10-14,SE121,2021,11207.0,False
F,Y10-14,SE122,2021,9057.0,False
F,Y10-14,SE123,2021,13349.0,False
F,Y10-14,SE124,2021,8917.0,False
F,Y10-14,SE125,2021,7807.0,False
F,Y10-14,SE211,2021,11072.0,False
F,Y10-14,SE212,2021,6007.0,False
F,Y10-14,SE213,2021,6768.0,False
F,Y10-14,SE214,2021,1598.0,False
F,Y10-14,SE221,2021,4580.0,False
F,Y10-14,SE224,2021,41443.0,False
F,Y10-14,SE231,2021,10363.0,False
F,Y10-14,SE232,2021,49898.0,False
F,Y10-14,SE311,2021,7502.0,False
F,Y10-14,SE312,2021,8214.0,False
F,Y10-14,SE313,2021,8056.0,False
F,Y10-14,SE321,2021,7027.0,False
F,Y10-14,SE322,2021,3775.0,False
F,Y10-14,SE331,2021,7511.0,False
F,Y10-14,SE332,2021,6297.0,False
F,Y10-14,SI031,2021,2577.0,False
F,Y10-14,SI032,2021,7566.0,False
F,Y10-14,SI033,2021,1762.0,False
F,Y10-14,SI034,2021,6587.0,False
F,Y10-14,SI035,2021,1404.0,False
F,Y10-14,SI036,2021,1872.0,False
F,Y10-14,SI037,2021,3805.0,False
F,Y10-14,SI038,2021,1368.0,False
F,Y10-14,SI041,2021,14581.0,False
F,Y10-14,SI042,2021,5767.0,False
F,Y10-14,SI043,2021,2971.0,False
F,Y10-14,SI044,2021,2915.0,False
F,Y10-14,SK010,2021,16682.0,False
F,Y10-14,SK021,2021,13065.0,False
